seriesuid,coordX-error,coordY-error,coordZ-error,diameter_mm-error
LKDS-00372,162.584287037,13.456972222000019,2.0,9.381758820166914
LKDS-00372,188.459287037,26.79302777799998,1.0,1.9370568879934869
LKDS-00372,57.646787036999996,8.824277777999981,1.0,4.290817130455645
LKDS-00372,196.41466727899999,43.288457720999986,2.0,8.543402888368242
LKDS-00372,59.852167278999985,15.257207720999986,1.0,20.41301081378328
LKDS-00372,26.789667278999985,43.288457720999986,1.0,6.268521092344649
LKDS-00372,166.94591727899999,41.132207720999986,1.0,7.843069336820967
LKDS-00372,67.03966727899999,49.757207720999986,1.0,11.85355494220125
LKDS-00372,162.63341727899999,13.492792279000014,1.0,10.119799830506913
LKDS-00372,188.50841727899999,26.757207720999986,0.0,1.199015877653487
LKDS-00372,57.695917278999985,8.788457720999986,0.0,3.552776120115645
LKDS-00318,21.337701264381423,64.43340808436938,2.642536856001243e-09,12.334044721020977
LKDS-00318,15.478325310707106,97.3923978237874,0.6000000264843948,6.067857053174297
LKDS-00318,156.1033481988907,84.2088019280202,0.600000021199321,6.8584959768193166
LKDS-00318,0.09746343231202559,39.53106028125353,0.600000021199321,1.7076123021977345
LKDS-00318,27.92949921226503,27.07988637969561,0.600000021199321,0.3492696546452443
LKDS-00080,138.5055080935,10.779563848899997,1.25,1.9105080959400382
LKDS-00080,18.291366906500002,27.189186151100003,0.0,15.962080418785497
LKDS-00080,133.5836330935,15.236061151100003,0.0,14.085477769096777
LKDS-00080,149.0523830935,14.295188848899997,1.25,2.8513306972583976
LKDS-00080,15.458633093499998,50.8576888489,1.25,0.9068097469410148
LKDS-00045,14.034394886208787,26.802745860077636,0.9999267580000719,0.7857331448816014
LKDS-00045,155.53835048885466,30.22071580217053,0.9999267580000719,8.67714397251832
LKDS-00045,16.768770839883103,11.478517491362794,7.324199992808644e-05,4.220787923934336
LKDS-00045,153.48756852359892,44.57618955896069,1.000073241999928,4.368761140701895
LKDS-00045,1.0046728589999532,73.28713707254101,1.000073241999928,4.503371160628672
LKDS-00045,145.28444066257597,115.66996435449292,1.000073241999928,5.0913809949182225
LKDS-00045,119.99146309108855,124.55668620393445,1.000073241999928,1.4238623791955662
LKDS-00250,194.85303266437694,110.92167398849824,1.25,2.737331398192822
LKDS-00250,273.7437063017671,114.78886387268403,1.25,17.93921233004707
LKDS-00250,175.51708324344798,9.734650398098438,115.0,0.6599149782099119
LKDS-00250,23.14980180652782,32.937789703213184,115.0,15.210278995696484
LKDS-00250,173.97020728977367,80.11750629027983,115.0,9.673315532866894
LKDS-00250,189.43896682651683,21.33622005065581,1.25,8.023121364776074
LKDS-00250,188.66552884967967,57.554453586734326,0.0,5.52776099032539
LKDS-00250,40.1654372969453,48.27319786468843,0.0,25.43657446688789
LKDS-00250,163.9155135908906,19.655992721713574,0.0,2.965467445190967
LKDS-00250,59.501386717874254,5.094022537075489,0.0,4.930376537505566
LKDS-00250,45.57950313480541,2.000270629726856,112.5,23.544600971404492
LKDS-00250,140.92193399187693,173.46988572179825,115.0,18.283529889757176
LKDS-00250,219.81260762926706,177.33707560598404,115.0,3.081648957902928
LKDS-00250,121.58598457094799,52.81356133520156,1.25,20.360946309740086
LKDS-00250,30.78129686597218,29.610422030086816,1.25,5.810582292253514
LKDS-00250,120.03910861727367,17.569294556979834,1.25,11.347545755083104
LKDS-00250,135.50786815401682,41.21199168264419,112.5,12.997739923173924
LKDS-00250,134.73443017717966,120.10266532003433,113.75,15.493100297624608
LKDS-00250,13.7656613755547,110.82140959798843,113.75,4.415713178937892
LKDS-00250,109.98441491839061,82.20420445501358,113.75,23.986328733140965
LKDS-00250,5.570288045374255,57.45418919622451,113.75,16.090484750444432
LKDS-00250,8.351595537694593,60.547941103573145,1.25,2.523739683454494
LKDS-00009,116.29460921287537,79.88588695526124,0.9999877930000594,4.52796449592627
LKDS-00009,33.57652959823608,4.553833055496227,1.2206999940644891e-05,0.5897432334133299
LKDS-00282,104.55636263801797,29.94191267245577,1.0000015259000037,11.085599988386036
LKDS-00282,25.96647668792947,33.93800856822298,1.0000015259000037,10.642378419324757
LKDS-00282,1.3238853306983316,50.5884081339197,0.9999984740999963,8.457480519697071
LKDS-00282,118.54269827320321,15.289561054642661,1.5259000036849102e-06,13.312481969282032
LKDS-00282,2.0061945824410117,16.6215930198984,1.5259000036849102e-06,11.760412305280568
LKDS-00282,97.23018682911142,22.615736863549216,1.5259000036849102e-06,10.244247048780323
LKDS-00282,17.30826891376718,27.277848741944297,1.5259000036849102e-06,12.023717015668751
LKDS-00282,146.51536954357368,65.90677573436068,1.5259000036849102e-06,22.044848352983593
LKDS-00282,85.2581924109246,130.51032604926394,1.5259000036849102e-06,3.0502329763621105
LKDS-00070,31.901799770813042,117.62823779034598,1.0,17.614802716478444
LKDS-00070,118.90100863315577,113.25714189457877,1.0,10.636913417085744
LKDS-00070,113.80139675476069,93.58721036362631,1.0,4.647897837862111
LKDS-00125,48.23274016831861,27.3228546583519,1.000016405999986,13.283701502190137
LKDS-00125,104.18715703035846,28.05918266414261,1.000016405999986,1.570401750908399
LKDS-00125,131.43780482266888,65.45447407127762,0.9999835940000139,0.6812530387501958
LKDS-00125,30.560868029341556,8.91465451358414,1.6405999986091047e-05,13.65329249988606
LKDS-00024,8.322969667684134,62.61584311627209,0.999975586000005,1.6259109719689455
LKDS-00024,9.006563656102713,120.72133213185131,1.000024413999995,12.680333350508985
LKDS-00024,127.95191764093548,87.22522669934094,1.000024413999995,9.524815772383985
LKDS-00024,41.13548111177593,84.49085074566662,1.000024413999995,7.214335654586133
LKDS-00024,174.43630885339886,46.89318138264477,1.000024413999995,0.8845088736121092
LKDS-00024,109.49487995363384,38.00645953320324,2.441399999497662e-05,6.149360869735059
LKDS-00163,1.3829248743874416,89.08497402124533,1.992200000699995e-05,1.6273370633474418
LKDS-00163,123.03118101779395,73.36231228761801,1.992200000699995e-05,10.09491006037082
LKDS-00163,156.52728645030433,56.272462577153526,1.992200000699995e-05,2.9462149987569877
LKDS-00163,43.73427836123878,52.85449263506063,1.992200000699995e-05,0.7116121401437692
LKDS-00163,157.2108804387229,15.940417260457359,1.992200000699995e-05,2.0505594362863473
LKDS-00197,155.88234409021854,28.324046384021912,1.0000015260000055,12.205122789622948
LKDS-00197,12.327606522316927,32.42561031453339,1.0000015260000055,2.442555269481346
LKDS-00197,38.30417808222293,12.601384650394593,0.9999984739999945,4.499088129283592
LKDS-00002,190.5020933000639,81.42645009422301,0.6999999877630501,1.962891052343359
LKDS-00002,211.77942775173932,47.0553713645935,0.6999999877630501,4.818481872655859
LKDS-00002,26.363046303550888,16.776631990432747,0.6999999877630501,11.450606872461329
LKDS-00002,188.86537526531964,38.05396644210816,0.6999999877630501,3.6705460053462886
LKDS-00002,39.10567508621962,69.96942385101318,0.699999988395092,3.447000930883398
LKDS-00002,212.59778676911145,15.139913955688485,0.699999988395092,10.515183399297705
LKDS-00002,35.832239016731094,22.504600843429557,3.1602098715666216e-10,6.542171428777685
LKDS-00002,51.38106034680159,35.59888938999177,3.1602098715666216e-10,6.773869941808691
LKDS-00128,127.37078901567601,117.88799428959013,57.0,0.7835654502943363
LKDS-00128,27.85519548692845,50.036453247262244,1.0,0.9841374641493168
LKDS-00128,160.54265352525852,51.544265270425086,55.0,14.58898727951797
LKDS-00128,130.38641306200168,0.4752495286929559,56.0,3.733292650596777
LKDS-00128,150.74187537470004,37.97395706195951,56.0,9.191911529915014
LKDS-00128,80.99972049522398,85.37234551239013,1.0,9.001758015974335
LKDS-00128,180.51531402397154,17.520804470062245,57.0,9.202330029829316
LKDS-00128,47.82785598564146,19.028616493225087,1.0,22.807179845197968
LKDS-00128,77.9840964488983,32.990898305892955,0.0,4.484899915083223
LKDS-00128,57.628634136199935,5.458308284759511,0.0,0.9737189642350144
LKDS-00268,20.378946571334478,98.63562515258789,1.0000122069999975,3.5735456585729004
LKDS-00268,17.535194663985845,59.53403642654419,1.0000122069999975,12.716438567653906
LKDS-00268,58.058659343703866,8.005071372985839,1.0000122069999975,4.0125325083887695
LKDS-00268,118.96489688874853,112.1434467124939,0.9999877930000025,6.457763946071875
LKDS-00268,137.44928428651465,48.86996677398682,0.9999877930000025,5.833152973636377
LKDS-00268,29.621140270217534,95.79187324523926,1.220699999748831e-05,5.695516788943994
LKDS-00268,101.90238544465673,97.21374919891358,1.220699999748831e-05,3.347013747707617
LKDS-00268,76.30861827851903,87.97155550003052,1.220699999748831e-05,3.359067165836084
LKDS-00268,10.425814895614263,82.99498966217041,1.220699999748831e-05,4.202011311038721
LKDS-00268,129.6289665413059,40.33871105194092,1.220699999748831e-05,31.013592040554297
LKDS-00268,128.4415190505825,8.005071372985839,1.220699999748831e-05,2.689515793308008
LKDS-00268,120.62120130537379,22.93476888656616,1.220699999748831e-05,0.9798876881444336
LKDS-00172,3.6211200135771406,23.292837367610844,0.6999999880324594,4.169691511400293
LKDS-00172,15.925817527157463,75.73068071786889,0.6999999880324594,5.116074510820459
LKDS-00172,22.371135272366203,28.566279159145267,0.6999999881256826,11.468983224622656
LKDS-00172,94.44150642333666,22.120961413936527,0.6999999881256826,15.094099572889258
LKDS-00172,13.957019291537605,20.65251089517602,0.6999999881256826,10.770659753091882
LKDS-00172,14.753941573483146,13.035317196292965,4.661160346586257e-11,0.04347080827529304
LKDS-00148,48.418256183473744,1.4332289290196627,1.1196732430107659e-10,11.942473960742735
LKDS-00148,7.56082751354424,22.93713875529835,0.6999999881910384,2.8723315469171773
LKDS-00148,11.861609478799977,51.60901852366993,0.6999999879671037,6.314645362720274
LKDS-00148,28.347940345613637,27.954717714763376,0.6999999879671037,4.063652587756895
LKDS-00148,152.28490219512733,20.070680897259024,0.6999999879671037,2.8368001707647075
LKDS-00243,5.460765743750734,53.04441491212138,0.0,8.539029532968799
LKDS-00243,6.89666292617877,105.72608450497874,0.0,9.189469272196094
LKDS-00243,19.254091596108275,40.68698624219188,1.0,8.90063088566045
LKDS-00243,12.61506655265729,92.71826485242137,1.0,12.392644340097705
LKDS-00048,132.54163513625303,56.73423915712354,0.6249389649999557,7.628531160867773
LKDS-00048,19.74862704718747,2.054843846874263,0.6250610350000443,2.4730165571803226
LKDS-00048,2.6587773367229914,47.16392331926343,0.6250610350000443,7.343283948385157
LKDS-00344,95.8566741943547,142.8824841976416,0.999951171899994,15.510282086858828
LKDS-00344,132.82541084291427,130.3395199775946,0.999951171899994,0.11827368782989289
LKDS-00344,124.2433826923558,169.28872466089842,1.000048828100006,20.825572537908634
LKDS-00344,122.26291465761153,115.1559317112219,4.882810000594873e-05,3.329736279974062
LKDS-00276,197.34903142940001,114.53744894603938,1.25,20.121897862344454
LKDS-00276,229.7533227015634,20.082387152712037,1.25,5.418973133950899
LKDS-00276,56.01116524230437,69.03355056385249,1.25,8.709111378579806
LKDS-00276,76.00530241023498,97.99057680706233,0.0,3.9905753870909715
LKDS-00276,92.55217454921203,78.68589264492243,0.0,8.357031987100314
LKDS-00276,18.091249923815298,68.34409755806178,0.0,4.498367383093169
LKDS-00338,37.44855477590434,19.389284176805432,2.441399999497662e-05,8.84872815471668
LKDS-00338,140.67124702710979,16.84119720937926,0.625024413999995,3.778026555595586
LKDS-00370,38.70950917406236,63.55393095777876,1.0000366209999356,1.8417831782549605
LKDS-00370,117.13807626561965,57.25705881880171,1.0000366209999356,10.451914178922774
LKDS-00370,119.49940331773604,50.17307766245253,3.662099993562151e-05,0.4645849589556441
LKDS-00055,161.43468713692738,145.5188886035214,0.6000000238365004,9.042117891697774
LKDS-00055,1.9659886353404517,129.27670634873013,0.6000000238365004,4.328902663798442
LKDS-00055,53.645659446039915,133.70639241821866,0.6000000238365004,9.85673695602883
LKDS-00055,31.497229098597288,123.37045825607876,5.357492227631155e-12,10.987348375706564
LKDS-00055,69.14956068924975,107.1282760012875,1.2000000476783583,2.0963924507187697
LKDS-00055,191.70420861176564,68.73766339905362,1.2000000476783583,4.449293555827251
LKDS-00055,204.9932668202312,101.22202790863614,0.6000000238472154,1.6542083641005663
LKDS-00055,215.3292009823711,73.16734946854214,5.357492227631155e-12,14.222646532444845
LKDS-00055,7.63166451521802,89.4095317233334,0.6000000238365004,12.927224932103048
LKDS-00055,40.35660123757434,88.67125071175198,0.6000000238365004,12.320329485325704
LKDS-00055,1.2277076237590308,32.56189383156399,0.6000000238365004,1.413426580042949
LKDS-00055,161.29916375812735,145.94591809152138,3.6493474908638746e-11,8.936480792447774
LKDS-00055,1.8304652565404496,129.70373583673012,3.6493474908638746e-11,4.434539763048442
LKDS-00055,53.51013606723991,134.13342190621864,3.6493474908638746e-11,9.75109985677883
LKDS-00055,31.361705719797285,123.79748774407875,0.6000000238053644,10.881711276456564
LKDS-00055,69.01403731044975,107.55530548928749,0.6000000238783514,1.9907553514687697
LKDS-00055,191.5686852329656,69.1646928870536,0.6000000238783514,4.554930655077251
LKDS-00055,204.85774344143118,101.64905739663612,1.2000000476472223,1.7598454633505662
LKDS-00055,215.19367760357107,73.59437895654213,0.6000000238053644,14.117009433194845
LKDS-00055,7.767187894018022,89.83656121133339,3.6493474908638746e-11,12.821587832853048
LKDS-00055,40.221077858774336,89.09828019975197,3.6493474908638746e-11,12.214692386075704
LKDS-00055,1.0921842449590287,32.98892331956398,3.6493474908638746e-11,1.519063679292949
LKDS-00113,3.8856938411999877,7.777074898800002,0.0,17.531303189119924
LKDS-00113,5.995068841199988,18.238550101199998,1.25,3.261056683382618
LKDS-00380,1.0282935220589877,10.945839515390233,0.0,1.5265820052488266
LKDS-00380,4.071318356336093,57.57086240357383,1.25,1.4893290970460953
LKDS-00380,4.670873435198331,69.9556341082476,91.25,9.916512248291212
LKDS-00380,27.983384879290128,38.62944685524924,135.0,2.5274722550050797
LKDS-00380,23.012733904660678,79.42634188240989,135.0,13.715732333435255
LKDS-00380,30.168932827173734,131.15097664898855,135.0,8.124699351562697
LKDS-00380,4.670873435198331,61.21344231671317,136.25,1.6324145767824234
LKDS-00380,31.026409713567233,46.6431226641558,1.25,2.5779259230955063
LKDS-00380,14.870097191988492,49.55718659466727,1.25,4.018151995910841
LKDS-00380,21.55570193940494,96.91072546547873,1.25,17.01473664976521
LKDS-00380,14.141581209360623,140.62168442315084,1.25,3.110110041870314
LKDS-00380,14.999058095754123,79.42634188240989,92.5,2.124234440551561
LKDS-00380,143.08891013449337,68.49860214299186,93.75,6.716314074768263
LKDS-00380,5.802415532241014,9.247867591209769,136.25,13.678528967648827
LKDS-00380,10.902027410636094,37.377155296973825,135.0,10.662617865353905
LKDS-00380,2.1598356191016705,49.76192700164759,45.0,2.2354347141087887
LKDS-00380,21.152675824990126,18.43573974864924,1.25,9.62447470739492
LKDS-00380,29.84344295896068,59.232634775809885,1.25,1.5637853710352543
LKDS-00380,23.338223772873732,110.95726954238856,1.25,4.027247610837304
LKDS-00380,2.1598356191016705,41.01973521011317,0.0,10.519532385617577
LKDS-00380,37.857118767867235,26.449415557555795,137.5,14.729872885495507
LKDS-00380,8.03938813768849,29.36347948806727,137.5,8.133794966489159
LKDS-00380,28.386410993704942,76.71701835887873,137.5,4.86278968736521
LKDS-00380,7.310872155060622,120.42797731655085,137.5,9.041836920529686
LKDS-00380,21.829767150054124,59.232634775809885,43.75,14.276181402951561
LKDS-00380,136.25820108019337,48.304895036391855,42.5,5.435632887631738
LKDS-00380,7.622764793858991,20.00753649849024,92.5,15.586739020198827
LKDS-00380,2.5231529154639105,66.63255938667383,91.25,12.570827917903905
LKDS-00380,11.265344706998334,79.0173310913476,1.25,4.143644766658789
LKDS-00380,34.57785615109013,47.69114383834925,42.5,11.532684759944921
LKDS-00380,16.418262632860674,88.48803886550989,42.5,0.34442468151474603
LKDS-00380,36.76340409897374,140.21267363208858,42.5,5.935457663387305
LKDS-00380,11.265344706998334,70.27513929981318,43.75,12.427742438167577
LKDS-00380,24.43193844176723,55.7048196472558,93.75,16.638082938045507
LKDS-00380,21.464568463788495,58.61888357776728,93.75,10.04200501903916
LKDS-00380,14.961230667604937,105.97242244857874,93.75,2.95457963481521
LKDS-00380,20.736052481160627,149.68338140625087,93.75,10.950046973079687
LKDS-00380,8.40458682395412,88.48803886550989,0.0,16.18439145550156
LKDS-00380,149.6833814062934,77.56029912609186,1.25,7.343842940181738
LKDS-00234,166.62426867206017,102.04158520062182,1.000073241999985,7.701766127069924
LKDS-00234,153.20630349833885,55.52597259838794,0.9999267580000151,18.29583322378013
LKDS-00234,30.172553875852444,102.93611621220325,7.324199998492986e-05,9.779557341059181
LKDS-00153,162.20446440039998,14.579050164500003,1.25,5.02595311788164
LKDS-00069,2.6759798386999947,3.087931451999978,1.0,1.7525036570097647
LKDS-00317,19.583348998955714,29.960624780145395,1.000024413999995,3.4305996468287603
LKDS-00317,135.1107330416956,13.789390478643668,2.441399999497662e-05,0.15785603020371042
LKDS-00317,25.052100906304346,21.992518339666617,2.441399999497662e-05,17.819189114310156
LKDS-00317,213.0404477214136,86.01533183046888,2.441399999497662e-05,11.018117947317968
LKDS-00317,198.68497396462345,111.30830940195631,2.441399999497662e-05,8.516046958230127
LKDS-00317,208.25528980248356,118.1442492861421,2.441399999497662e-05,6.2488374283534185
LKDS-00317,138.5287029837885,17.890954409155142,0.999975586000005,8.028089957497706
LKDS-00317,112.55213142388247,4.667647208657968,0.999975586000005,7.312630372307886
LKDS-00317,111.18494344704531,20.390308942285287,0.999975586000005,3.585531668923487
LKDS-00086,15.700998728111522,106.82232762610879,2.441409999676125e-05,20.031981239590138
LKDS-00086,17.115060751274363,108.23638964927163,0.9999755859000032,17.20098997143218
LKDS-00067,35.89372793763006,116.61055257326012,1.0000061040000077,4.728317496340722
LKDS-00067,24.112479844978694,47.39572002893334,1.0000061040000077,15.264963624041528
LKDS-00067,172.8507370147022,108.51094450956231,0.9999938959999923,14.665251252215356
LKDS-00067,29.266775885513667,102.62032046323662,0.9999938959999923,10.037925002139062
LKDS-00067,39.57536796658361,109.24727251535302,6.1040000076673095e-06,10.4335076780729
LKDS-00067,42.520679989746455,68.74923219686394,6.1040000076673095e-06,5.856476548153907
LKDS-00067,0.5499836596759593,1.2019283532535496,6.1040000076673095e-06,2.8474295111112298
LKDS-00190,157.89165184168957,73.25860171089832,0.9999877930000594,0.9679408831356451
LKDS-00190,47.9834168228612,60.391409919363895,0.9999877930000594,4.027740402722509
LKDS-00190,21.534189251373775,64.70628805388745,0.9999877930000594,0.8763013643978521
LKDS-00190,173.6182195868983,31.08280639420215,1.2206999940644891e-05,4.740364627337305
LKDS-00190,161.46587178378246,15.38205285300549,1.2206999940644891e-05,4.170875950360449
LKDS-00190,172.90337559847973,78.97735361824695,1.0000122069999406,2.085975245928614
LKDS-00190,192.20416328578136,27.508586452109256,1.0000122069999406,8.409623427891882
LKDS-00353,19.568369237513565,113.05777912649678,0.625,2.6229329350824226
LKDS-00353,91.75982728806017,8.409274392457476,0.625,12.379420662247645
LKDS-00353,45.5449484268141,37.354605489106646,0.625,7.636003995263087
LKDS-00353,68.0098120292711,37.354605489106646,0.0,8.812744164788233
LKDS-00145,159.89820343021424,65.30164236313661,1.1205912510000644,30.686673128590137
LKDS-00145,14.95138174529999,64.4403143573459,1.1205912510000644,26.321720087513476
LKDS-00145,27.009973826369936,27.72178226226012,0.1205912510000644,26.383429491505176
LKDS-00145,132.3357072449115,1.5633699346240348,0.8794087489999356,28.55027481316045
LKDS-00072,23.124995422361152,53.11521685118794,46.25,1.6973993097569142
LKDS-00072,137.30464525222567,30.71288049216389,27.5,1.5857749665950145
LKDS-00072,168.37885375022677,50.224592804862255,27.5,21.473610094669024
LKDS-00072,22.40233941077973,76.96286523337483,27.5,1.4761215959812795
LKDS-00072,145.97651739120272,4.697264075232738,45.0,15.532802752139727
LKDS-00072,20.23437137603547,38.66209661955952,45.0,12.037658861758867
LKDS-00072,112.01168484687592,43.720688700629466,45.0,6.189498118045488
LKDS-00072,31.074205446245415,84.18942534918904,45.0,4.388220003726641
LKDS-00072,1.445308971407158,33.603504538489574,3.75,5.297560862186113
LKDS-00072,26.738275480268257,50.224592804862255,3.75,1.8728439127232228
LKDS-00072,166.93354172706393,59.619120955420726,52.5,0.5890625203822459
LKDS-00072,2.8906270980813673,87.80270540709614,52.5,7.992273501041094
LKDS-00072,14.453117179872734,94.30660951132893,52.5,3.1510183130528127
LKDS-00072,156.81635756492403,134.05269014830708,52.5,7.6105024133946095
LKDS-00072,130.80074114799288,139.83393824095845,52.5,8.021954706790606
LKDS-00072,0.7226590633371046,9.033200144721263,1.25,24.127493075015703
LKDS-00072,32.51951746940826,109.48238575453877,1.25,8.892690828921953
LKDS-00072,20.2343652725241,79.85348927970051,47.5,1.203795603397051
LKDS-00072,3.613277006151421,115.98628985877156,47.5,2.0810477052952443
LKDS-00072,123.57418103217866,50.224592804862255,28.75,2.33703821051375
LKDS-00072,130.80074114799288,24.931632399512523,51.25,2.0502153123591746
LKDS-00072,140.91792531013277,26.376944422675365,51.25,2.5317546640659963
LKDS-00072,49.863267850873726,36.49412858481526,51.25,2.454085656521162
LKDS-00072,138.0273012638071,66.12302505965351,51.25,17.503288439395586
LKDS-00072,5.781251144407051,119.59956991667866,51.25,3.5091222013209666
LKDS-00072,179.21869392394808,134.7753461598885,51.25,10.435269526126543
LKDS-00072,25.292963457105415,44.44334471221089,50.0,23.886135271670977
LKDS-00072,11.56249313354705,76.2402092217934,30.0,2.881330183627764
LKDS-00072,82.28554415073886,31.887472755687938,50.0,7.499311412663086
LKDS-00072,31.894105679125644,9.48513639666389,31.25,10.782485689015015
LKDS-00072,62.96831417712674,28.996848709362254,31.25,12.276899372249023
LKDS-00072,83.00820016232028,55.73512113787483,31.25,7.720589126438721
LKDS-00072,40.565977818102695,16.530480020267262,48.75,6.336092029719726
LKDS-00072,85.17616819706454,17.43435252405952,48.75,2.8409481393388667
LKDS-00072,6.601145273775913,22.492944605129466,48.75,3.007212604374512
LKDS-00072,136.48474501934544,62.96168125368904,48.75,4.80849071869336
LKDS-00072,106.85584854450717,12.375760442989574,0.0,3.899149860233887
LKDS-00072,78.67226409283175,28.996848709362254,0.0,7.323866809696778
LKDS-00072,61.5230021539639,38.391376859920726,56.25,9.785773242802247
LKDS-00072,102.51991247501864,66.57496131159614,56.25,1.2044372213789067
LKDS-00072,119.86365675297274,73.07886541582893,56.25,6.045692409367188
LKDS-00072,51.40581799182401,112.82494605280708,56.25,1.5862083090253911
LKDS-00072,25.390201574892856,118.60619414545845,56.25,1.174756015629395
LKDS-00072,104.6878805097629,12.194543950778737,5.0,14.930782352595703
LKDS-00072,137.93005704250828,88.25464165903877,5.0,0.30401989349804737
LKDS-00072,125.64490484562411,58.62574518420051,51.25,7.99291511902295
LKDS-00072,109.02381657925143,94.75854576327156,51.25,7.115663017124756
LKDS-00072,18.163641459078647,28.996848709362254,32.5,6.8596725119062505
LKDS-00072,25.390201574892856,3.703888304012523,55.0,11.246926034779175
LKDS-00072,35.50738573703275,5.149200327175365,55.0,6.664956058354004
LKDS-00072,55.547271722226284,15.266384489315257,55.0,11.650796378941163
LKDS-00072,32.616761690707065,44.895280964153514,55.0,8.306577716975585
LKDS-00072,99.62928842869296,98.37182582117866,55.0,12.705832923740967
LKDS-00072,73.80815435084806,113.5476020643885,55.0,1.2385588037065425
LKDS-00072,80.1175761159946,23.215600616710887,53.75,14.689424549250976
LKDS-00072,116.97303270664706,55.01246512629341,33.75,6.315380538792237
LKDS-00072,13.878728233638853,48.638602188187946,5.0,11.951049530663084
LKDS-00072,100.30092159622565,26.236265829163898,23.75,15.234223807015013
LKDS-00072,131.37513009422673,45.74797814186226,23.75,7.825161254249025
LKDS-00072,14.601384245220274,72.48625057037484,23.75,12.17232724443872
LKDS-00072,108.9727937352027,0.2206494122327456,6.25,1.884353911719728
LKDS-00072,16.769352279964536,34.18548195655953,6.25,1.6107899786611313
LKDS-00072,75.00796119087592,39.244074037629474,6.25,7.45895072237451
LKDS-00072,68.07792910224542,79.71281068618904,6.25,9.260228836693358
LKDS-00072,38.44903262740716,29.12688987548958,55.0,8.350887978233885
LKDS-00072,10.265448175731748,45.74797814186226,55.0,11.775604927696776
LKDS-00072,129.9298180710639,55.142506292420734,1.25,14.237511360802245
LKDS-00072,34.11309655791864,83.32609074409615,1.25,5.656175339378905
LKDS-00072,51.45684083587274,89.82999484832894,1.25,10.497430527367186
LKDS-00072,119.81263390892401,129.5760754853071,1.25,6.037946427025389
LKDS-00072,93.79701749199286,135.35732357795845,1.25,5.626494133629393
LKDS-00072,36.2810645926629,4.556585481721271,50.0,10.479044234595705
LKDS-00072,69.52324112540826,105.00577109153878,50.0,4.755758011498045
LKDS-00072,57.23808892852411,75.37687461670052,3.75,12.444653237022948
LKDS-00072,40.617000662151426,111.50967519577156,3.75,11.567401135124754
LKDS-00072,86.57045737617865,45.74797814186226,22.5,11.311410629906248
LKDS-00072,93.79701749199286,20.45501773651253,0.0,15.698664152779173
LKDS-00072,103.91420165413275,21.900329759675373,0.0,11.116694176354002
LKDS-00072,12.85954419487372,32.017513921815265,0.0,16.10253449694116
LKDS-00072,101.02357760780707,61.64641039665352,0.0,3.8548395989755875
LKDS-00072,31.222472511592954,115.12295525367867,0.0,17.157571041740965
LKDS-00072,142.21497026794805,130.2987314968885,0.0,3.2131793142934555
LKDS-00072,11.71076019889459,39.966730049210895,1.25,10.237686431250978
LKDS-00072,48.566216789547056,71.76359455879341,21.25,10.767118656792235
LKDS-00072,21.32572943436115,26.767768592287936,0.0,0.8777858336330864
LKDS-00072,135.50537926422567,4.365432233263888,18.75,4.160960109985015
LKDS-00072,166.57958776222677,23.877144545962253,18.75,18.898424951279022
LKDS-00072,20.60307342277973,50.615416974474826,18.75,1.0990635474087211
LKDS-00072,144.17725140320272,21.650184183667264,1.25,12.957617608749725
LKDS-00072,18.435105388035467,12.314648360659518,1.25,9.462473718368866
LKDS-00072,110.21241885887592,17.373240441729465,1.25,3.614312974655488
LKDS-00072,32.87347143424542,57.841977090289035,1.25,1.8130348603366402
LKDS-00072,3.24457495940716,7.256056279589572,50.0,2.722375718796113
LKDS-00072,24.939009492268255,23.877144545962253,50.0,0.7023412306667778
LKDS-00072,165.13427573906392,33.271672696520724,6.25,3.1642476637722465
LKDS-00072,1.0913611100813654,61.45525714819614,6.25,5.417088357651093
LKDS-00072,16.252383167872736,67.95916125242893,6.25,0.5758331696628121
LKDS-00072,155.01709157692403,107.70524188940708,6.25,5.035317270004609
LKDS-00072,129.00147515999288,113.48648998205844,6.25,5.446769563400605
LKDS-00072,1.0766069246628973,17.31424811417874,45.0,21.552307931625702
LKDS-00072,34.31878345740826,83.13493749563877,45.0,6.317505685531953
LKDS-00072,22.033631260524103,53.50604102080051,1.25,1.3713895399929497
LKDS-00072,5.412542994151423,89.63884159987155,1.25,0.4941374380947563
LKDS-00072,121.77491504417866,23.877144545962253,17.5,0.23814693287625044
LKDS-00072,129.00147515999288,1.4158158593874788,5.0,4.625400455749175
LKDS-00072,139.11865932213277,0.029496163775363016,5.0,0.043430479324004345
LKDS-00072,48.064001862873724,10.146680325915256,5.0,5.0292707999111625
LKDS-00072,136.2280352758071,39.77557680075351,5.0,14.928103296005585
LKDS-00072,3.981985156407049,93.25212165777866,5.0,6.084307344710967
LKDS-00072,177.41942793594808,108.4278979009885,5.0,7.8600843827365425
LKDS-00072,23.493697469105413,18.095896453310885,3.75,21.310950128280975
LKDS-00072,13.361759121547053,49.892760962893405,16.25,0.30614504023776323
LKDS-00072,9.453124932961146,16.23046339528794,17.5,1.8160254331269137
LKDS-00072,123.63277476282565,6.1718729637361065,1.25,1.467148843225015
LKDS-00072,154.70698326082675,13.339839348962258,1.25,21.592236218039023
LKDS-00072,8.730468921379725,40.07811177747483,1.25,1.594747719351279
LKDS-00072,132.3046469018027,32.18748938066726,16.25,15.651428875509726
